_RAJ2000,_DEJ2000,KOI-S,KOI-P,M*,R*,CDPP,b,Per,Rp,Teq,SimbadName,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
288.68869,41.15118,K00085,K00085.03,1.234,1.43,19.867,0.8742,8.13122484,1.76289452209,1126.14303073,KOI-85.03,288.68869,41.15118,Gaia DR3 2102119176929154304,288.68872237567,41.151105564,0.0,0.0,134.0,1636148068921376768,2102119176929154304,629120787,0.0097,0.0096,3.3184,0.0108,306.3136,14.443,1.256,0.014,-14.388,0.012,-0.1462,-0.0382,-0.0872,-0.0178,0.0656,-0.0185,-0.2024,0.1473,-0.1803,-0.1999,370,370,364,6,-4.3532,716.7,0.081,9.6967,31,true,1.583,,,,,,,,42,27,0.020013,44,0.01418,13.51,2,0,0.841,0,363,773287.25865,113.639,6804.75,10.966515,0.00276,39,437628.0,190.159,2301.37,11.23578,0.00283,39,482956.0,121.616,3971.16,10.538126,0.003789,1.19,0,0,0,0,0,0.697654,0.269265,0.428389,-16.88,0.35,1,20,5,16,65.231,0.35812,0.45487,883.363,4.57,6250.0,4.0,0.25,222,6.1556,4.6358,14,10.3701,0.00862,14,70.56131,NOT_AVAILABLE,0.0,0.0,0.997667,6059.0,6055.6,6064.8,4.1882,4.1859,4.1905,-0.09,-0.0956,-0.084,298.7505,297.7342,299.9079,0.0026,5.0E-4,0.006,0.0022,4.0E-4,0.0051,0.0012,2.0E-4,0.0028,MARCS,288.68871496176,41.15116951055,0.219739,0.199947,-0.1954,0.281975
297.33307,41.8911211,K00094,K00094.03,1.191,1.37,30.087,0.0352,54.31998605,6.11575990228,584.538901187,KOI-94.03,297.33307,41.89112,Gaia DR3 2076970047474270208,297.33307198708,41.89111872407,0.0,0.0,6.0,1636148068921376768,2076970047474270208,1454915868,0.0071,0.0082,2.1069,0.0086,244.8522,2.458,2.063,0.01,1.337,0.011,0.0303,0.0122,-0.061,-0.0589,0.0367,-0.0649,-0.2374,-0.1287,-0.0034,0.0222,398,398,398,0,-4.0629,510.94,0.031,1.3484,31,false,1.571,,,,,,,,45,29,0.014748,48,0.02214,143.5,0,0,0.858,0,407,252721.55577,29.6907,8511.81,12.180761,0.002758,45,139583.0,75.9394,1838.09,12.476459,0.002852,43,162086.0,41.7263,3884.49,11.723535,0.00379,1.194,0,22,0,22,0,0.752924,0.295697,0.457227,-18.91,1.18,1,17,8,14,25.041,1.2367,0.063911,886.613,12.45,6250.0,4.0,0.0,222,,,,11.510739,0.016531,9,,NOT_AVAILABLE,0.0,0.0,0.999798,6022.9,6012.1,6033.3,4.2173,4.2146,4.2198,-0.1723,-0.1821,-0.1621,469.8221,467.9638,471.6986,0.0997,0.0936,0.1062,0.085,0.0797,0.0905,0.0457,0.0428,0.0487,MARCS,297.33305966866,41.89111278277,0.157446,0.170251,0.0276,0.010076
297.33307,41.8911211,K00094,K00094.01,1.191,1.37,30.087,0.0056,22.342969585,10.2998756201,785.431006793,KOI-94.01,297.33307,41.89112,Gaia DR3 2076970047474270208,297.33307198708,41.89111872407,0.0,0.0,6.0,1636148068921376768,2076970047474270208,1454915868,0.0071,0.0082,2.1069,0.0086,244.8522,2.458,2.063,0.01,1.337,0.011,0.0303,0.0122,-0.061,-0.0589,0.0367,-0.0649,-0.2374,-0.1287,-0.0034,0.0222,398,398,398,0,-4.0629,510.94,0.031,1.3484,31,false,1.571,,,,,,,,45,29,0.014748,48,0.02214,143.5,0,0,0.858,0,407,252721.55577,29.6907,8511.81,12.180761,0.002758,45,139583.0,75.9394,1838.09,12.476459,0.002852,43,162086.0,41.7263,3884.49,11.723535,0.00379,1.194,0,22,0,22,0,0.752924,0.295697,0.457227,-18.91,1.18,1,17,8,14,25.041,1.2367,0.063911,886.613,12.45,6250.0,4.0,0.0,222,,,,11.510739,0.016531,9,,NOT_AVAILABLE,0.0,0.0,0.999798,6022.9,6012.1,6033.3,4.2173,4.2146,4.2198,-0.1723,-0.1821,-0.1621,469.8221,467.9638,471.6986,0.0997,0.0936,0.1062,0.085,0.0797,0.0905,0.0457,0.0428,0.0487,MARCS,297.33305966866,41.89111278277,0.157446,0.170251,0.0276,0.010076
297.33307,41.8911211,K00094,K00094.04,1.191,1.37,30.087,0.6516,3.743175556,1.62954611243,1426.28806532,KOI-94.04,297.33307,41.89112,Gaia DR3 2076970047474270208,297.33307198708,41.89111872407,0.0,0.0,6.0,1636148068921376768,2076970047474270208,1454915868,0.0071,0.0082,2.1069,0.0086,244.8522,2.458,2.063,0.01,1.337,0.011,0.0303,0.0122,-0.061,-0.0589,0.0367,-0.0649,-0.2374,-0.1287,-0.0034,0.0222,398,398,398,0,-4.0629,510.94,0.031,1.3484,31,false,1.571,,,,,,,,45,29,0.014748,48,0.02214,143.5,0,0,0.858,0,407,252721.55577,29.6907,8511.81,12.180761,0.002758,45,139583.0,75.9394,1838.09,12.476459,0.002852,43,162086.0,41.7263,3884.49,11.723535,0.00379,1.194,0,22,0,22,0,0.752924,0.295697,0.457227,-18.91,1.18,1,17,8,14,25.041,1.2367,0.063911,886.613,12.45,6250.0,4.0,0.0,222,,,,11.510739,0.016531,9,,NOT_AVAILABLE,0.0,0.0,0.999798,6022.9,6012.1,6033.3,4.2173,4.2146,4.2198,-0.1723,-0.1821,-0.1621,469.8221,467.9638,471.6986,0.0997,0.0936,0.1062,0.085,0.0797,0.0905,0.0457,0.0428,0.0487,MARCS,297.33305966866,41.89111278277,0.157446,0.170251,0.0276,0.010076
297.33307,41.8911211,K00094,K00094.02,1.191,1.37,30.087,0.127,10.423677765,3.85105210707,1011.27871968,KOI-94.02,297.33307,41.89112,Gaia DR3 2076970047474270208,297.33307198708,41.89111872407,0.0,0.0,6.0,1636148068921376768,2076970047474270208,1454915868,0.0071,0.0082,2.1069,0.0086,244.8522,2.458,2.063,0.01,1.337,0.011,0.0303,0.0122,-0.061,-0.0589,0.0367,-0.0649,-0.2374,-0.1287,-0.0034,0.0222,398,398,398,0,-4.0629,510.94,0.031,1.3484,31,false,1.571,,,,,,,,45,29,0.014748,48,0.02214,143.5,0,0,0.858,0,407,252721.55577,29.6907,8511.81,12.180761,0.002758,45,139583.0,75.9394,1838.09,12.476459,0.002852,43,162086.0,41.7263,3884.49,11.723535,0.00379,1.194,0,22,0,22,0,0.752924,0.295697,0.457227,-18.91,1.18,1,17,8,14,25.041,1.2367,0.063911,886.613,12.45,6250.0,4.0,0.0,222,,,,11.510739,0.016531,9,,NOT_AVAILABLE,0.0,0.0,0.999798,6022.9,6012.1,6033.3,4.2173,4.2146,4.2198,-0.1723,-0.1821,-0.1621,469.8221,467.9638,471.6986,0.0997,0.0936,0.1062,0.085,0.0797,0.0905,0.0457,0.0428,0.0487,MARCS,297.33305966866,41.89111278277,0.157446,0.170251,0.0276,0.010076
288.98456,40.0645289,K00108,K00108.02,1.137,1.57,27.357,0.6661,179.6076602,5.92772644149,403.301088718,KOI-108.02,288.98456,40.06453,Gaia DR3 2101243789577188736,288.98455099501,40.06448443351,0.0,0.0,166.0,1636148068921376768,2101243789577188736,542574346,0.0075,0.0089,1.9752,0.0092,213.6794,8.949,-1.216,0.01,-8.866,0.011,-0.0897,-0.1277,-0.0444,0.0114,0.0605,0.0033,-0.1915,-0.0512,-0.0435,-0.0864,374,374,373,1,-0.1737,607.27,0.05,3.8224,31,false,1.56,,,,,,,,43,29,0.016163,45,0.01362,140.5,0,0,0.993,0,366,239438.62848,38.902,6154.91,12.239382,0.002761,43,129743.0,65.3871,1984.23,12.555834,0.002843,42,156628.0,45.0477,3476.94,11.760721,0.003792,1.196,0,0,0,0,0,0.795113,0.316452,0.478661,-28.8,1.18,1,23,10,17,27.135,0.21094,0.793415,824.384,10.85,6000.0,4.0,0.0,222,,,,11.599719,0.01616,13,,NOT_AVAILABLE,0.0,0.0,0.999781,5728.0,5726.5,5730.6,4.1737,4.1716,4.1763,-0.1621,-0.1663,-0.1575,500.4837,497.9065,502.4882,9.0E-4,2.0E-4,0.0025,8.0E-4,1.0E-4,0.0021,4.0E-4,0.0,0.0012,MARCS,288.98455805596,40.06452383837,0.15946,0.18578,-0.0861,0.161991
288.98456,40.0645289,K00108,K00108.01,1.137,1.57,27.357,0.0368,15.96533687,3.43006721673,903.413495434,KOI-108.01,288.98456,40.06453,Gaia DR3 2101243789577188736,288.98455099501,40.06448443351,0.0,0.0,166.0,1636148068921376768,2101243789577188736,542574346,0.0075,0.0089,1.9752,0.0092,213.6794,8.949,-1.216,0.01,-8.866,0.011,-0.0897,-0.1277,-0.0444,0.0114,0.0605,0.0033,-0.1915,-0.0512,-0.0435,-0.0864,374,374,373,1,-0.1737,607.27,0.05,3.8224,31,false,1.56,,,,,,,,43,29,0.016163,45,0.01362,140.5,0,0,0.993,0,366,239438.62848,38.902,6154.91,12.239382,0.002761,43,129743.0,65.3871,1984.23,12.555834,0.002843,42,156628.0,45.0477,3476.94,11.760721,0.003792,1.196,0,0,0,0,0,0.795113,0.316452,0.478661,-28.8,1.18,1,23,10,17,27.135,0.21094,0.793415,824.384,10.85,6000.0,4.0,0.0,222,,,,11.599719,0.01616,13,,NOT_AVAILABLE,0.0,0.0,0.999781,5728.0,5726.5,5730.6,4.1737,4.1716,4.1763,-0.1621,-0.1663,-0.1575,500.4837,497.9065,502.4882,9.0E-4,2.0E-4,0.0025,8.0E-4,1.0E-4,0.0021,4.0E-4,0.0,0.0012,MARCS,288.98455805596,40.06452383837,0.15946,0.18578,-0.0861,0.161991
287.88733,46.2762411,K00115,K00115.02,1.019,1.061,35.771,0.1989,7.12594591,1.49748549288,998.561017796,KOI-115.02,287.88733,46.27624,Gaia DR3 2130368310704421120,287.88723574782,46.27611928443,0.0,0.0,6.0,1636148068921376768,2130368310704421120,1557045389,0.0102,0.0115,2.1488,0.0116,184.6284,24.165,-9.604,0.014,-22.175,0.014,0.026,-0.0664,0.0481,-0.1321,0.1316,-0.1579,-0.2056,-0.0463,-0.1955,0.0159,339,313,335,4,2.2467,614.41,0.079,6.4852,31,false,1.571,,,,,,,,40,26,0.020205,44,0.01083,21.5,0,0,1.088,0,334,143619.79109,24.1197,5954.46,12.794332,0.002761,38,79380.2,45.0353,1762.62,13.089262,0.002857,37,92182.6,34.3137,2686.47,12.336272,0.003801,1.195,0,0,0,0,0,0.75299,0.29493,0.458059,-0.07,1.9,2,17,3,17,13.584,,,914.166,,6000.0,4.5,0.0,222,,,,12.140474,0.022871,14,,NOT_AVAILABLE,0.0,0.0,0.999591,5860.3,5858.4,5863.5,4.3236,4.3182,4.3292,-0.3105,-0.3164,-0.3044,455.8198,453.1658,458.4582,0.0013,3.0E-4,0.0032,0.0011,3.0E-4,0.0028,6.0E-4,1.0E-4,0.0015,MARCS,287.88729750171,46.27621783906,0.217345,0.23183,0.0297,0.497308
287.88733,46.2762411,K00115,K00115.01,1.019,1.061,35.771,0.0975,5.41220713,2.6132098486,1092.14261507,KOI-115.01,287.88733,46.27624,Gaia DR3 2130368310704421120,287.88723574782,46.27611928443,0.0,0.0,6.0,1636148068921376768,2130368310704421120,1557045389,0.0102,0.0115,2.1488,0.0116,184.6284,24.165,-9.604,0.014,-22.175,0.014,0.026,-0.0664,0.0481,-0.1321,0.1316,-0.1579,-0.2056,-0.0463,-0.1955,0.0159,339,313,335,4,2.2467,614.41,0.079,6.4852,31,false,1.571,,,,,,,,40,26,0.020205,44,0.01083,21.5,0,0,1.088,0,334,143619.79109,24.1197,5954.46,12.794332,0.002761,38,79380.2,45.0353,1762.62,13.089262,0.002857,37,92182.6,34.3137,2686.47,12.336272,0.003801,1.195,0,0,0,0,0,0.75299,0.29493,0.458059,-0.07,1.9,2,17,3,17,13.584,,,914.166,,6000.0,4.5,0.0,222,,,,12.140474,0.022871,14,,NOT_AVAILABLE,0.0,0.0,0.999591,5860.3,5858.4,5863.5,4.3236,4.3182,4.3292,-0.3105,-0.3164,-0.3044,455.8198,453.1658,458.4582,0.0013,3.0E-4,0.0032,0.0011,3.0E-4,0.0028,6.0E-4,1.0E-4,0.0015,MARCS,287.88729750171,46.27621783906,0.217345,0.23183,0.0297,0.497308
300.86398,44.3375511,K00116,K00116.03,0.994,1.074,42.874,0.5416,6.16491696,0.882398110111,1045.08286589,KOI-116.03,300.86398,44.33755,Gaia DR3 2082074942519913344,300.86400761204,44.33754955376,0.0,0.0,34.0,1636148068921376768,2082074942519913344,1296773881,0.0115,0.0125,2.2598,0.0141,159.8492,8.02,7.975,0.016,-0.849,0.015,0.1903,0.2497,-0.1321,-0.1206,0.2923,-0.1718,-0.2513,-0.3162,-0.1526,0.1346,348,301,347,1,3.2569,697.47,0.095,9.6127,31,false,1.556,,,,,,,,42,26,0.0242,47,0.01118,32.16,0,0,1.126,0,351,138937.78218,23.2336,5980.03,12.830316,0.002761,39,74408.0,35.1693,2115.71,13.159493,0.002837,42,92268.3,30.4982,3025.37,12.335264,0.003796,1.2,0,0,0,0,0,0.824229,0.329178,0.495051,-56.51,1.48,2,24,4,18,19.835,,,882.862,,6000.0,4.5,0.0,222,,,,12.147264,0.018611,20,,NOT_AVAILABLE,0.0,0.0,0.999853,5605.5,5603.5,5609.7,4.3498,4.3462,4.3531,-0.5191,-0.5267,-0.512,436.7705,434.1923,439.4836,0.0017,4.0E-4,0.0046,0.0014,3.0E-4,0.0039,8.0E-4,1.0E-4,0.0021,MARCS,300.86395805391,44.33755332833,0.265272,0.243666,0.1462,0.071314
300.86398,44.3375511,K00116,K00116.04,0.994,1.074,42.874,0.2506,23.9802348,1.03353982122,664.352820488,KOI-116.04,300.86398,44.33755,Gaia DR3 2082074942519913344,300.86400761204,44.33754955376,0.0,0.0,34.0,1636148068921376768,2082074942519913344,1296773881,0.0115,0.0125,2.2598,0.0141,159.8492,8.02,7.975,0.016,-0.849,0.015,0.1903,0.2497,-0.1321,-0.1206,0.2923,-0.1718,-0.2513,-0.3162,-0.1526,0.1346,348,301,347,1,3.2569,697.47,0.095,9.6127,31,false,1.556,,,,,,,,42,26,0.0242,47,0.01118,32.16,0,0,1.126,0,351,138937.78218,23.2336,5980.03,12.830316,0.002761,39,74408.0,35.1693,2115.71,13.159493,0.002837,42,92268.3,30.4982,3025.37,12.335264,0.003796,1.2,0,0,0,0,0,0.824229,0.329178,0.495051,-56.51,1.48,2,24,4,18,19.835,,,882.862,,6000.0,4.5,0.0,222,,,,12.147264,0.018611,20,,NOT_AVAILABLE,0.0,0.0,0.999853,5605.5,5603.5,5609.7,4.3498,4.3462,4.3531,-0.5191,-0.5267,-0.512,436.7705,434.1923,439.4836,0.0017,4.0E-4,0.0046,0.0014,3.0E-4,0.0039,8.0E-4,1.0E-4,0.0021,MARCS,300.86395805391,44.33755332833,0.265272,0.243666,0.1462,0.071314
300.86398,44.3375511,K00116,K00116.01,0.994,1.074,42.874,0.1145,13.57076622,2.4505962132,803.541318992,KOI-116.01,300.86398,44.33755,Gaia DR3 2082074942519913344,300.86400761204,44.33754955376,0.0,0.0,34.0,1636148068921376768,2082074942519913344,1296773881,0.0115,0.0125,2.2598,0.0141,159.8492,8.02,7.975,0.016,-0.849,0.015,0.1903,0.2497,-0.1321,-0.1206,0.2923,-0.1718,-0.2513,-0.3162,-0.1526,0.1346,348,301,347,1,3.2569,697.47,0.095,9.6127,31,false,1.556,,,,,,,,42,26,0.0242,47,0.01118,32.16,0,0,1.126,0,351,138937.78218,23.2336,5980.03,12.830316,0.002761,39,74408.0,35.1693,2115.71,13.159493,0.002837,42,92268.3,30.4982,3025.37,12.335264,0.003796,1.2,0,0,0,0,0,0.824229,0.329178,0.495051,-56.51,1.48,2,24,4,18,19.835,,,882.862,,6000.0,4.5,0.0,222,,,,12.147264,0.018611,20,,NOT_AVAILABLE,0.0,0.0,0.999853,5605.5,5603.5,5609.7,4.3498,4.3462,4.3531,-0.5191,-0.5267,-0.512,436.7705,434.1923,439.4836,0.0017,4.0E-4,0.0046,0.0014,3.0E-4,0.0039,8.0E-4,1.0E-4,0.0021,MARCS,300.86395805391,44.33755332833,0.265272,0.243666,0.1462,0.071314
300.86398,44.3375511,K00116,K00116.02,0.994,1.074,42.874,0.4969,43.84444353,2.69028057864,544.020598948,KOI-116.02,300.86398,44.33755,Gaia DR3 2082074942519913344,300.86400761204,44.33754955376,0.0,0.0,34.0,1636148068921376768,2082074942519913344,1296773881,0.0115,0.0125,2.2598,0.0141,159.8492,8.02,7.975,0.016,-0.849,0.015,0.1903,0.2497,-0.1321,-0.1206,0.2923,-0.1718,-0.2513,-0.3162,-0.1526,0.1346,348,301,347,1,3.2569,697.47,0.095,9.6127,31,false,1.556,,,,,,,,42,26,0.0242,47,0.01118,32.16,0,0,1.126,0,351,138937.78218,23.2336,5980.03,12.830316,0.002761,39,74408.0,35.1693,2115.71,13.159493,0.002837,42,92268.3,30.4982,3025.37,12.335264,0.003796,1.2,0,0,0,0,0,0.824229,0.329178,0.495051,-56.51,1.48,2,24,4,18,19.835,,,882.862,,6000.0,4.5,0.0,222,,,,12.147264,0.018611,20,,NOT_AVAILABLE,0.0,0.0,0.999853,5605.5,5603.5,5609.7,4.3498,4.3462,4.3531,-0.5191,-0.5267,-0.512,436.7705,434.1923,439.4836,0.0017,4.0E-4,0.0046,0.0014,3.0E-4,0.0039,8.0E-4,1.0E-4,0.0021,MARCS,300.86395805391,44.33755332833,0.265272,0.243666,0.1462,0.071314
297.02826,48.2086111,K00117,K00117.04,1.256,1.61,33.04,0.1553,7.95830216,1.21883940216,1131.16973497,KOI-117.04,297.02826,48.20861,Gaia DR3 2086625752425381632,297.02816011457,48.20860186044,0.0,0.0,6.0,1636148068921376768,2086625752425381632,16178938,0.0075,0.0095,1.9259,0.0092,208.816,9.394,-9.393,0.01,0.158,0.012,0.0512,0.0812,0.0452,0.0044,0.1994,-0.0284,-0.0536,-0.082,0.1129,0.0805,385,385,385,0,-1.3148,527.88,0.051,3.5252,31,true,1.549,,,,,,,,45,27,0.016767,47,0.01356,62.98,0,0,0.952,0,399,196208.93139,27.2688,7195.38,12.45557,0.002759,43,104218.0,69.7063,1495.1,12.79369,0.002883,43,131088.0,38.5617,3399.43,11.953991,0.003793,1.199,0,0,0,0,0,0.839699,0.33812,0.501579,5.68,1.47,1,17,4,14,20.981,0.39954,0.577669,882.43,9.66,5750.0,4.0,0.25,222,,,,11.796812,0.023307,13,,NOT_AVAILABLE,0.0,0.0,0.999712,5767.9,5762.3,5773.6,4.0875,4.0831,4.0915,-0.0595,-0.064,-0.0542,514.1859,511.6241,516.7372,0.0173,0.0142,0.0207,0.0144,0.0118,0.0172,0.0077,0.0063,0.0092,PHOENIX,297.02822275451,48.20860115991,0.166042,0.192863,0.0816,0.241934
297.02826,48.2086111,K00117,K00117.02,1.256,1.61,33.04,0.7916,4.90143807,2.09010525763,1329.02726152,KOI-117.02,297.02826,48.20861,Gaia DR3 2086625752425381632,297.02816011457,48.20860186044,0.0,0.0,6.0,1636148068921376768,2086625752425381632,16178938,0.0075,0.0095,1.9259,0.0092,208.816,9.394,-9.393,0.01,0.158,0.012,0.0512,0.0812,0.0452,0.0044,0.1994,-0.0284,-0.0536,-0.082,0.1129,0.0805,385,385,385,0,-1.3148,527.88,0.051,3.5252,31,true,1.549,,,,,,,,45,27,0.016767,47,0.01356,62.98,0,0,0.952,0,399,196208.93139,27.2688,7195.38,12.45557,0.002759,43,104218.0,69.7063,1495.1,12.79369,0.002883,43,131088.0,38.5617,3399.43,11.953991,0.003793,1.199,0,0,0,0,0,0.839699,0.33812,0.501579,5.68,1.47,1,17,4,14,20.981,0.39954,0.577669,882.43,9.66,5750.0,4.0,0.25,222,,,,11.796812,0.023307,13,,NOT_AVAILABLE,0.0,0.0,0.999712,5767.9,5762.3,5773.6,4.0875,4.0831,4.0915,-0.0595,-0.064,-0.0542,514.1859,511.6241,516.7372,0.0173,0.0142,0.0207,0.0144,0.0118,0.0172,0.0077,0.0063,0.0092,PHOENIX,297.02822275451,48.20860115991,0.166042,0.192863,0.0816,0.241934
297.02826,48.2086111,K00117,K00117.03,1.256,1.61,33.04,0.2651,3.180024635,1.7749036233,1537.05910956,KOI-117.03,297.02826,48.20861,Gaia DR3 2086625752425381632,297.02816011457,48.20860186044,0.0,0.0,6.0,1636148068921376768,2086625752425381632,16178938,0.0075,0.0095,1.9259,0.0092,208.816,9.394,-9.393,0.01,0.158,0.012,0.0512,0.0812,0.0452,0.0044,0.1994,-0.0284,-0.0536,-0.082,0.1129,0.0805,385,385,385,0,-1.3148,527.88,0.051,3.5252,31,true,1.549,,,,,,,,45,27,0.016767,47,0.01356,62.98,0,0,0.952,0,399,196208.93139,27.2688,7195.38,12.45557,0.002759,43,104218.0,69.7063,1495.1,12.79369,0.002883,43,131088.0,38.5617,3399.43,11.953991,0.003793,1.199,0,0,0,0,0,0.839699,0.33812,0.501579,5.68,1.47,1,17,4,14,20.981,0.39954,0.577669,882.43,9.66,5750.0,4.0,0.25,222,,,,11.796812,0.023307,13,,NOT_AVAILABLE,0.0,0.0,0.999712,5767.9,5762.3,5773.6,4.0875,4.0831,4.0915,-0.0595,-0.064,-0.0542,514.1859,511.6241,516.7372,0.0173,0.0142,0.0207,0.0144,0.0118,0.0172,0.0077,0.0063,0.0092,PHOENIX,297.02822275451,48.20860115991,0.166042,0.192863,0.0816,0.241934
297.02826,48.2086111,K00117,K00117.01,1.256,1.61,33.04,0.6808,14.74913518,3.48873936984,920.618582571,KOI-117.01,297.02826,48.20861,Gaia DR3 2086625752425381632,297.02816011457,48.20860186044,0.0,0.0,6.0,1636148068921376768,2086625752425381632,16178938,0.0075,0.0095,1.9259,0.0092,208.816,9.394,-9.393,0.01,0.158,0.012,0.0512,0.0812,0.0452,0.0044,0.1994,-0.0284,-0.0536,-0.082,0.1129,0.0805,385,385,385,0,-1.3148,527.88,0.051,3.5252,31,true,1.549,,,,,,,,45,27,0.016767,47,0.01356,62.98,0,0,0.952,0,399,196208.93139,27.2688,7195.38,12.45557,0.002759,43,104218.0,69.7063,1495.1,12.79369,0.002883,43,131088.0,38.5617,3399.43,11.953991,0.003793,1.199,0,0,0,0,0,0.839699,0.33812,0.501579,5.68,1.47,1,17,4,14,20.981,0.39954,0.577669,882.43,9.66,5750.0,4.0,0.25,222,,,,11.796812,0.023307,13,,NOT_AVAILABLE,0.0,0.0,0.999712,5767.9,5762.3,5773.6,4.0875,4.0831,4.0915,-0.0595,-0.064,-0.0542,514.1859,511.6241,516.7372,0.0173,0.0142,0.0207,0.0144,0.0118,0.0172,0.0077,0.0063,0.0092,PHOENIX,297.02822275451,48.20860115991,0.166042,0.192863,0.0816,0.241934
290.39273,40.28487,K00123,K00123.01,1.073,1.37,28.964,0.1459,6.481628092,2.38528709736,1157.99854356,KOI-123.01,290.39273,40.28487,Gaia DR3 2101175933393051008,290.3926781074,40.28490879814,0.0,0.0,8.0,1636148068921376768,2101175933393051008,1195904327,0.0071,0.0087,2.0933,0.0089,236.2973,13.257,-7.651,0.01,10.827,0.011,0.0617,0.0315,-0.0699,-0.0922,0.2008,-0.1292,-0.3276,-0.1953,0.0033,0.0508,396,396,394,2,-2.7088,523.17,0.035,1.7803,31,false,1.568,,,,,,,,45,28,0.015537,49,0.009132,123.5,1,0,0.904,0,396,228957.82252,35.2202,6500.76,12.287978,0.00276,44,125652.0,70.2397,1788.9,12.590618,0.002855,45,147890.0,37.475,3946.38,11.823045,0.003789,1.195,0,0,0,0,0,0.767573,0.30264,0.464933,-36.75,0.69,1,20,6,18,25.036,-1.9666,0.956195,856.943,9.89,6000.0,4.0,0.0,222,,,,11.638023,0.020431,14,,NOT_AVAILABLE,0.0,0.0,0.999712,5806.8,5805.2,5809.2,4.105,4.1017,4.1086,-0.2675,-0.2741,-0.2596,468.0733,465.4508,470.3573,0.001,2.0E-4,0.0025,9.0E-4,2.0E-4,0.0021,5.0E-4,1.0E-4,0.0012,MARCS,290.39272268259,40.28486067875,0.153059,0.177253,0.0604,0.199543
290.39273,40.28487,K00123,K00123.02,1.073,1.37,28.964,0.0266,21.22258525,2.59510789703,780.188586068,KOI-123.02,290.39273,40.28487,Gaia DR3 2101175933393051008,290.3926781074,40.28490879814,0.0,0.0,8.0,1636148068921376768,2101175933393051008,1195904327,0.0071,0.0087,2.0933,0.0089,236.2973,13.257,-7.651,0.01,10.827,0.011,0.0617,0.0315,-0.0699,-0.0922,0.2008,-0.1292,-0.3276,-0.1953,0.0033,0.0508,396,396,394,2,-2.7088,523.17,0.035,1.7803,31,false,1.568,,,,,,,,45,28,0.015537,49,0.009132,123.5,1,0,0.904,0,396,228957.82252,35.2202,6500.76,12.287978,0.00276,44,125652.0,70.2397,1788.9,12.590618,0.002855,45,147890.0,37.475,3946.38,11.823045,0.003789,1.195,0,0,0,0,0,0.767573,0.30264,0.464933,-36.75,0.69,1,20,6,18,25.036,-1.9666,0.956195,856.943,9.89,6000.0,4.0,0.0,222,,,,11.638023,0.020431,14,,NOT_AVAILABLE,0.0,0.0,0.999712,5806.8,5805.2,5809.2,4.105,4.1017,4.1086,-0.2675,-0.2741,-0.2596,468.0733,465.4508,470.3573,0.001,2.0E-4,0.0025,9.0E-4,2.0E-4,0.0021,5.0E-4,1.0E-4,0.0012,MARCS,290.39272268259,40.28486067875,0.153059,0.177253,0.0604,0.199543
